player_id,degree_centrality,pagerank,betweenness,community
alexmalando,0.0017850059500198335,0.0005845083397879064,7.430695108744946e-07,826
crax_is_bax,0.002313896601877562,0.0005842532009434887,0.0028169102621628697,166
aboud,0.0019172286129842655,0.0005840538757590552,0.0011297455460449934,255
fazouane,0.0027105645907708584,0.0005837639428866472,0.002431107106445173,361
adatene,0.0028427872537352904,0.0005829540206730463,0.0019434276412387526,433
piley159,0.002380007933359778,0.000581618475741908,2.7449861931128385e-06,476
ivanbus,0.002446119264841994,0.0005811078361267072,0.0009008151545384246,287
chessmolester,0.0015866719555731853,0.000580533293775714,0.0011162673578670086,701
aran09,0.002446119264841994,0.0005777817587519421,0.0016113636454698833,555
jabekens,0.001123892635197673,0.0005770355123117769,5.015282098690559e-05,822
lawrenman,0.002446119264841994,0.0005756582222579087,0.00035865473821551863,557
fischerdipper,0.0017850059500198335,0.0005742740912706811,0.0002983220834794884,109
chessbuzz17,0.0003966679888932963,0.0005724375384082726,1.6675354023448217e-05,445
karsh,0.0015205606240909692,0.0005715199750779943,0.0002429881010530825,753
krishchennai93,0.0012561152981621052,0.0005646932321773996,2.578888302446775e-07,631
baranornarli,0.00218167393891313,0.0005646732305070249,0.001991819387484881,680
tttony,6.611133148221606e-05,0.0005630627370757392,0.0,175
mikhail_riemann,0.0019833399444664818,0.0005629347483034939,0.0008845161745886556,359
tori92,0.001190003966679889,0.0005588710814939021,0.0005387865893437277,616
rps_1899,0.0013222266296443212,0.0005585508055832511,5.630208543915225e-05,486
amirhossein2014,0.002247785270395346,0.0005555364915106383,0.0002987322287095105,370
fourtwenty,0.002446119264841994,0.0005545167286214944,0.002284399479372612,103
leizka,0.0017188946185376175,0.0005439749728279837,0.00586546405965831,373
kostastop1526,0.0013222266296443212,0.0005436042799655955,0.0011670787632346922,1195
snoopyfan,0.0012561152981621052,0.0005426957235667114,9.179093957861403e-07,996
voodooo,0.0015205606240909692,0.0005391006661331487,0.0001838463244831569,462
chesspopper88,0.0016527832870554015,0.0005388425272138739,0.00018304261779434003,49
laughingman22,0.002247785270395346,0.0005385882204271336,2.1461595872904518e-06,914
thegreatman06,0.0019833399444664818,0.000538500852238338,2.3122574779565154e-06,583
anastasia2009,0.0029750099166997225,0.0005294974576209096,0.0015998573736700742,152
nakuradesu,0.0025783419278064264,0.0005267429496476951,0.020694269609284,61
pink-flower,0.002115562607430914,0.0005247817340106629,2.1549015815360342e-06,600
ri_chess,0.0029088985852175064,0.0005230778529359845,0.001966340648321095,172
tabellaria,0.0007933359777865926,0.0005226444721686453,3.353866092317645e-05,69
blazingdragon,0.0028427872537352904,0.0005207740978738125,0.007819810672794721,47
rembrandt16,0.0017188946185376175,0.0005196623615318849,1.3768640936792105e-06,437
shadowdatsas,0.002380007933359778,0.0005184162000358618,0.00037947009257095375,93
bontakriks,0.0016527832870554015,0.0005172426867470429,0.002416498838589633,167
sergeypolozhiev,0.0019172286129842655,0.0005132690975050135,0.0002530107974556426,763
theshelton,0.0009255586407510248,0.0005114992565100286,1.707311476162221e-05,70
mailsupriya,0.00218167393891313,0.0005110395093708561,0.003152549044972708,429
bocadagod,0.002247785270395346,0.0005106774769508328,0.00031228027999150596,729
doraemon61,0.001190003966679889,0.0005103591397624318,3.349057995482575e-05,372
die_uhr,0.002115562607430914,0.0005098614524797428,0.004574098525640122,45
aka121,0.00218167393891313,0.0005088303149444909,0.0018607635622023783,502
mrtx,0.0018511172815020495,0.0005080422309034578,0.0010166135044141675,84
ashok-arora,0.0016527832870554015,0.0005068009313920246,1.1889112173991913e-06,881
kevchod,0.0029750099166997225,0.0005038361806917565,0.0002756980209217777,314
saitama_opm,0.0015205606240909692,0.0005010712873510273,0.012167659741602268,562
mburch1974,0.0014544492926087532,0.0005004823343561263,0.0001445153638727617,532
isachess,0.002380007933359778,0.0004973274848803026,0.0010779069424772774,39
elvispy65,0.0015205606240909692,0.0004945062262837596,0.001170865555777744,167
oso_bucholz,0.0017188946185376175,0.0004933509993485413,0.0002206829027354793,230
paulorojas,0.0013883379611265372,0.0004924700639499136,0.00012226844551679577,78
redwood,0.0015866719555731853,0.00048741524475252906,0.00013520805399929847,944
bishopson,0.0012561152981621052,0.00048586181917901474,6.250525885591337e-07,493
sazed,0.0013883379611265372,0.000485815050354671,0.00010073399969184471,1122
apalin,0.0015866719555731853,0.0004853100029864587,0.00011726146484359276,330
stunning_star,0.001190003966679889,0.00048517510440819505,9.446132742083117e-05,522
egor_korsakov,0.0019172286129842655,0.0004849473229406885,0.0008029467077103297,246
vovkakuz,0.002115562607430914,0.0004825528913879541,0.0002857801628852078,937
peterqiu,0.002313896601877562,0.0004770030728243918,0.003766378440088862,367
jesteroz,0.0025122305963242103,0.0004765798522396457,0.00036394743293160223,245
islam01,0.0029088985852175064,0.00047609330993172674,0.00025231282206508493,349
steelviper,0.0009255586407510248,0.00047608227304038735,0.0,289
mohammad_baharan,0.002313896601877562,0.00047452317611662104,0.0006397199793543236,966
jovan_kingofkings,0.002049451275948698,0.0004744274205194957,0.000462717168959281,404
aleph6,0.002049451275948698,0.0004741197557325004,0.0002507703700304041,749
davidc87,0.00218167393891313,0.0004741088318240296,1.118975263434533e-06,266
hasan_al-banna,0.002313896601877562,0.00047213985368849126,0.0009375810683372618,284
destroyer999,0.0017850059500198335,0.0004707054413969941,0.00032124548649015844,117
victorbrz,0.0003966679888932963,0.0004706478431829257,1.6679725020571006e-05,1238
artem555,0.0018511172815020495,0.0004699556979987426,0.003925076682813531,434
flamemaster51,0.0014544492926087532,0.00046903225531664324,0.004084433631420435,170
tanjerry,0.0019833399444664818,0.00046648847831242947,0.006466758849608337,26
ciklyk,6.611133148221606e-05,0.0004651005608956487,0.0,70
eder98765,0.0027105645907708584,0.0004637695149220415,0.00027516883887011183,19
hackov,0.0003305566574110803,0.00046309242836346635,1.5074112077465728e-05,1239
crixin,0.002247785270395346,0.00046291060911666664,2.0106586764839265e-06,758
vic_mark,0.0017188946185376175,0.00046285255943333335,0.00020808662566983567,278
lordofking,0.0009916699722332409,0.0004614096715309585,5.012659500416884e-05,1138
bowwow,0.002115562607430914,0.00045906294433098157,0.0003009344099099247,68
behrooz36tehran,0.0014544492926087532,0.0004531413980081922,0.00019191447054848956,31
superhero098,0.0013883379611265372,0.0004531271930188514,0.005199247929577918,212
thecastle,0.0008594473092688088,0.00045308179157017695,3.3901453684368115e-05,893
andrei70ster,0.0001322226629644321,0.000451618933444236,0.0,445
kaksefc,0.0018511172815020495,0.00045139465978471415,0.0003337391075662325,121
jg2017,0.0026444532592886424,0.000450288878277321,0.004538442587139636,28
howdoichess96,0.0015205606240909692,0.00044976676738321865,0.005895073922667592,398
saim,0.0019833399444664818,0.0004494422897341891,0.00150472289881615,290
wojand,0.0029088985852175064,0.00044713633175761595,0.004463819947250089,32
xxofficialmasterxx,0.001190003966679889,0.00044673954386855054,0.0006223673393266988,185
plausibletheory,0.0009255586407510248,0.00044443001131657024,0.0,1011
paul91,0.001057781303715457,0.0004436965236265172,0.0018061369909698512,126
pal2310,0.002115562607430914,0.0004418432467024912,1.3506381109424635e-06,223
az_99,0.0019833399444664818,0.0004402803679335255,0.0006768466218323786,214
arsenelupin1620,0.0017850059500198335,0.0004400012486325712,0.0003780763168812643,308
gambitsforlife,0.0013883379611265372,0.00043965903531687227,0.0006760972698803999,52
brorael357,0.0026444532592886424,0.0004388100347934258,0.0016533553499764593,333
derspiegel,0.0026444532592886424,0.00043840371987659103,3.448716729882213e-06,472
mahmoud_safyan,0.0013883379611265372,0.000436636545125895,1.1757982260308178e-06,581
tahastanly,0.0027105645907708584,0.0004356678771107259,0.001182779581252576,17
cnopm,0.001123892635197673,0.00043508190394205286,1.8358187915722805e-07,578
sassou,0.002049451275948698,0.00043508190394205286,0.00024336837780276533,35
chita,0.0019833399444664818,0.00043508190394205286,1.5910429526959765e-06,744
hamed5058,0.0015205606240909692,0.0004350819039420528,2.6684937434639934e-06,21
sabila,0.0012561152981621052,0.00043267171460533766,4.434376581071616e-06,783
sdmabunda,0.002115562607430914,0.0004321192391083825,0.0002149547110060615,239
aleks_17,6.611133148221606e-05,0.0004319368377527644,0.0,113
dexter_ni,6.611133148221606e-05,0.0004319368377527644,0.0,113
great-mate-super-gre,0.0013222266296443212,0.00043170692865460126,0.00010039306191626701,1007
dsom1234,0.0007933359777865926,0.0004301213488030225,6.678446503912589e-05,368
adriansywu,0.0013883379611265372,0.000429594617720568,2.793067161463541e-06,250
fichess,0.001190003966679889,0.0004294269911860997,6.689373996719567e-05,507
darobertson,0.0019833399444664818,0.0004274870016626863,0.006242924385097425,467
kferapont,0.001190003966679889,0.0004263121962941417,1.429316059152704e-06,569
mastersalomon,0.002049451275948698,0.00042562891968855795,0.002783178505503712,123
jeepitou,0.0012561152981621052,0.00042544300326505144,0.0013466337676283193,464
runcrazex,0.0008594473092688088,0.00042525051264750237,0.0,687
part74,0.0012561152981621052,0.0004205884018877,3.6279276119166497e-07,491
thegrim123321,0.0017850059500198335,0.0004199193668747421,0.0016230319658868614,55
angelokzx,0.0003305566574110803,0.0004193070276798325,1.3112991368373433e-08,1211
klexus,0.0003305566574110803,0.0004193070276798324,1.3112991368373433e-08,1224
tunisinov,0.0017850059500198335,0.0004192008690167301,2.5439203254644458e-06,640
toitles,0.0014544492926087532,0.0004191191551231348,0.0017675515750341742,638
saviter,0.002049451275948698,0.00041691087669843503,0.0003263918256525812,165
axelpro446,0.0027105645907708584,0.00041613035237199645,0.00022291342256723962,76
dadt505,0.0017850059500198335,0.000415529703005485,0.00022656291376496203,118
revhas,0.0012561152981621052,0.0004155147587619432,6.162574138485575e-05,784
youredeadmeat,0.0026444532592886424,0.00041436082219360536,0.004979902971716529,228
michael_hackett,0.00019833399444664816,0.0004127387460169358,1.9232387340281034e-07,1239
lcover,0.0018511172815020495,0.0004127382310525119,0.0002698187383918153,439
mikiduda,0.0013883379611265372,0.00041082163956219077,0.0004410270531939423,315
falcon3404,0.0005950019833399445,0.00041065872751951354,0.00011704218995697847,820
dinobzik,0.0028427872537352904,0.000409041928266702,0.0009677479667513775,582
anudeep_nani1501,0.0016527832870554015,0.00040787623757533034,0.0002208774121074435,780
laode_syahril,0.001057781303715457,0.00040727030147308174,3.345561197784342e-05,1104
raesremmurd,0.0013883379611265372,0.00040639429296206414,4.54583700770279e-07,928
bpgbcg,0.0015866719555731853,0.00040601183022037906,0.0003125940447349701,412
nederlander2,0.0019833399444664818,0.000403223957726316,0.0012042339455487232,710
viktorr,0.002313896601877562,0.00040318130592766164,0.003401298992698516,71
theanonymousone,0.0009916699722332409,0.0004024107275706818,7.86779482102406e-07,156
eie24,0.0009916699722332409,0.00040237173474330006,6.247946997288896e-05,892
zapala,0.0031072325796641545,0.000402041265781263,0.007708805777847562,421
fjachess,0.0007272246463043766,0.00040126270999694995,5.038885483153631e-05,776
nullbyte,0.0015205606240909692,0.000401084571241823,5.682296259628487e-07,679
shadow1031,0.002313896601877562,0.0004000826403894546,0.0004023328011644336,431
jayaram,0.0017188946185376175,0.0003953603464652736,0.01690232794623552,622
kingslayer92,0.0019833399444664818,0.0003945941575387893,0.0012664907340324738,104
amithchess,0.0018511172815020495,0.0003931875007015202,0.0010221646707601099,304
gamingprof,0.0016527832870554015,0.0003920504874720697,6.818755511554185e-07,477
felipe_freires,0.0008594473092688088,0.0003916292695067018,0.0016515183204880688,1165
juanma206,0.0019833399444664818,0.00039108299485170444,0.003400646644727272,226
dumbluck,0.0014544492926087532,0.00038113814965520364,1.4948810159945714e-06,442
vzg100,0.0015866719555731853,0.00038038839266503135,0.0003835993631457194,931
userx100,0.0018511172815020495,0.0003803611798774271,0.00021074762627537502,5
jackydawg,0.0015866719555731853,0.00037931416108988515,0.00021779804463443713,639
nimanimanima,0.0014544492926087532,0.0003777066819820754,0.00020970295796302795,112
fandm-lancaster,0.003305566574110803,0.0003777066819820754,0.00021232555623670264,312
kaushik007,0.0007272246463043766,0.00037769747188893854,4.152447266651587e-07,238
roman12342005,0.0014544492926087532,0.000377175072087527,0.0018555010632213432,6
zaki_ryad,0.0009916699722332409,0.0003759173593306317,5.1479418613672595e-05,58
clash_royale,0.0005950019833399445,0.00037560642490620425,1.0927492806977861e-07,322
yuredouglas,0.0001322226629644321,0.0003744495652575826,0.0,1238
e_boechat,0.0027105645907708584,0.0003740772413048085,0.007890097469593349,42
waltersafarian,0.00019833399444664816,0.00037389158351641607,3.312341619651129e-05,332
justlikemusic,0.0007272246463043766,0.00037198117710471193,0.00012790872816836532,142
dastan-2009,0.0016527832870554015,0.0003717880812238062,0.006732641629976762,53
shmulke,0.0019172286129842655,0.0003694071941274562,0.0007358581669713617,149
slon-al,0.0009255586407510248,0.00036940618753568855,0.00010015265707451349,160
woodham,0.002049451275948698,0.0003683080578452155,0.0011551069652734672,273
eche777,0.002313896601877562,0.00036742419695907447,0.00275878965632671,628
antons,0.001190003966679889,0.0003669795038450914,0.004925747932678797,684
kyanh,0.0018511172815020495,0.0003669125730822506,0.009561818434711588,102
mashi,0.002313896601877562,0.0003665756073657768,0.003897643486176186,59
sonicsfe,0.0013222266296443212,0.00036653317653601833,0.0022086785419373374,496
bleda,0.0029088985852175064,0.00036474915918691255,3.7940255025827133e-06,519
mcdaman,0.0019833399444664818,0.0003645005581775055,0.0061395730045760745,501
dellinspiron25,0.0014544492926087532,0.0003635903816222784,8.217474590847352e-07,492
ramin741,0.002313896601877562,0.000363362876492081,0.00020885935551832925,377
apfelschalen,0.001057781303715457,0.000363362876492081,0.00020792833313117474,523
kyzuro,0.001190003966679889,0.000363362876492081,3.147117928409624e-07,420
anejbegunje,0.0014544492926087532,0.00036221974893031045,3.0684399801993834e-06,141
ezatfoda,0.0009916699722332409,0.00036107335593163925,0.0020438449101533476,411
kryptik,0.0013222266296443212,0.00036081596307938404,0.0006232976332143329,256
ur-ru,0.0012561152981621052,0.0003594921335919083,0.00020119845456111732,565
kerboodle,0.0009255586407510248,0.0003583854973289165,1.573558964204812e-07,558
skuppam3,0.0009255586407510248,0.0003554289410919179,5.017467597251955e-05,234
yht,0.0008594473092688088,0.0003551316676498056,1.5298489929769004e-07,969
wellsaid,0.0006611133148221606,0.0003540729195166391,1.6745289977412873e-05,1108
hamidreza,0.0016527832870554015,0.0003540229950893323,1.5648169699592297e-06,536
pageprotector,0.001057781303715457,0.00035286642247598726,0.0016264829245176118,556
futuro_gm22,0.0007272246463043766,0.00035223673476674963,0.0,1086
vchess4,0.002313896601877562,0.00035034066893276534,0.00019512568255851948,137
lon123456789,0.001123892635197673,0.0003490190710020867,0.00019073720144723713,1257
aaaaaaaddd,0.0018511172815020495,0.0003450933568225861,0.0001963329519638344,1166
liamschauerman,0.0001322226629644321,0.0003426578554366869,0.0,724
elcidestaron,0.0013222266296443212,0.0003415407299071837,0.0002106991082073124,43
alda5,0.0001322226629644321,0.0003399843559538256,0.0,1224
cacholo2015,0.0001322226629644321,0.0003399843559538256,0.0,1211
dlvillela,0.0001322226629644321,0.0003393937478627184,0.0,481
kells,6.611133148221606e-05,0.0003393937478627184,0.0,481
tony995,0.0007272246463043766,0.00033934931919935105,0.0,757
omid27,0.0008594473092688088,0.00033766820393917274,1.5298489929769004e-07,1279
tux09,0.0015866719555731853,0.0003375643167404766,0.00017741440221696975,257
aidenleahycrooks,0.002380007933359778,0.00033749550161668986,0.003070907775793998,193
pecatur17an,0.0002644453259288642,0.00033684851407324095,8.741994245582289e-09,606
lightningviper,0.0002644453259288642,0.00033684851407324095,8.741994245582289e-09,364
edessipi,0.001057781303715457,0.0003346752655120923,0.00017354606976329958,331
trrrrillionaire,0.0015866719555731853,0.0003328149197405969,0.0015503403731884488,277
fereran,6.611133148221606e-05,0.00033243240008132323,0.0,1108
blokh1n,0.002247785270395346,0.00033106602200647453,0.0006346950082120109,637
cookieblake,0.0013222266296443212,0.00032951682800160773,0.0001711289083543961,178
atchayam,0.0007933359777865926,0.00032943593033551635,3.339441801812434e-05,216
jpokerflat,0.0013222266296443212,0.00032859196616856663,0.00016705076803883196,587
toan798,0.0007272246463043766,0.0003284422545914236,0.0016503743576910719,38
thefrenchtactics,0.0015866719555731853,0.00032841513508315433,0.0037883658106224894,60
d_war,0.0017188946185376175,0.000328256656141667,0.00017742314421121533,497
potatietots,0.0013883379611265372,0.00032636238039206406,0.0023188039272854072,312
solidchess_hehe,0.001057781303715457,0.0003257010033406234,0.000317487219906895,199
ammanian,0.0006611133148221606,0.00032484509327126727,1.1364592519256975e-07,454
aeilnrst,0.0008594473092688088,0.0003241221305480075,8.345981906257411e-05,469
dfdghgh,0.0013222266296443212,0.00032237539728189083,7.255855223833299e-07,407
vares,0.0015866719555731853,0.0003220939848609239,0.009273348273471,210
f1v3,0.001190003966679889,0.00032048072532364527,1.0140713324875455e-06,1178
chez91,0.0015205606240909692,0.000320331460022098,1.2238791943815203e-06,793
alvin_cruz,0.0008594473092688088,0.000320331460022098,1.3112991368373432e-07,1163
andreas00,0.0025122305963242103,0.000320331460022098,1.2238791943815203e-06,392
ali_barcelona,0.0009255586407510248,0.000320331460022098,1.7483988491164578e-07,903
justanotherguy321,0.001123892635197673,0.000320331460022098,2.884858101042155e-07,726
fishoutofwater,0.0013222266296443212,0.0003199733939581769,1.3112991368373432e-06,1175
philippinepride,0.0005950019833399445,0.0003199489972804129,6.993595396465831e-08,725
enesbatu,0.0006611133148221606,0.0003196171411774745,9.616193670140517e-08,1144
minecraftbook,0.0007933359777865926,0.0003176149592912988,8.303437534262236e-05,270
chicago_chess,0.0026444532592886424,0.000316404209701238,0.006193884673218273,143
tidalbutt,0.002380007933359778,0.0003146533512220257,2.1374175930448697e-06,62
yotastrejos,0.0015866719555731853,0.0003140198074494884,0.0001580814819428645,814
mehmetali_t,0.0013883379611265372,0.0003106056695132708,0.0014528814159408098,747
